,video,frame,featureName,x,y
2005,27,89,contempt,8.299991,2.4052262
2006,27,90,contempt,8.245209,2.2980103
2007,27,91,contempt,8.250814,2.3055332
2008,27,92,unpleasant,8.159345,2.2954493
2009,27,93,unpleasant,8.18175,2.2942111
2010,27,94,unpleasant,8.07797,2.259887
2011,27,95,pleased,8.036915,2.2570298
2012,27,96,pleased,8.012394,2.2552862
2013,27,97,unpleasant,8.108556,2.2666032
2014,27,98,contempt,8.050322,2.2515738
2015,27,99,unpleasant,8.036988,2.2617772
2016,27,100,unpleasant,7.7405467,2.2937057
2017,27,101,unpleasant,7.757633,2.3063514
2018,27,102,unpleasant,7.746056,2.3317316
2019,27,103,unpleasant,7.734355,2.3606803
2020,27,104,unpleasant,7.760034,2.4155648
2021,27,105,contempt,7.9506016,2.6030946
2022,27,106,contempt,8.230188,2.8686488
2023,27,107,contempt,8.457673,2.9365242
2024,27,108,contempt,8.513954,2.8877058
2025,27,109,contempt,8.213768,2.5230792
2026,27,110,angry,7.4742103,2.8037055
2027,27,111,angry,7.439326,2.87523
2028,27,112,angry,7.4294896,2.9381144
2029,27,113,angry,7.527095,2.885465
2030,27,114,angry,7.5169606,2.913683
2031,27,115,angry,7.489504,2.9453802
2032,27,116,angry,7.459321,2.978229
2033,27,117,angry,7.510871,2.9731758
2034,27,118,sad,7.5441365,3.00847
2035,27,119,contempt,4.612885,8.145596
2036,33,1,upset,7.2766814,9.478621
2037,33,2,unpleasant,9.627611,2.9354336
2038,33,3,unpleasant,8.906099,2.4853618
2039,33,4,pleased,9.297162,2.6419194
2040,33,5,pleased,9.287394,2.6756396
2041,33,6,pleased,2.8511565,9.720508
2042,33,7,pleased,2.8963487,9.684944
2043,33,8,pleased,2.87487,9.650892
2044,33,9,pleased,2.9392996,9.622264
2045,33,10,sad,7.1699905,9.552389
2046,33,11,sad,7.2647285,9.50982
2047,33,12,sad,7.2846785,9.4896555
2048,33,13,sad,7.2628527,9.457978
2049,33,14,contempt,9.551079,2.8171036
2050,33,15,contempt,9.486723,2.7514565
2051,33,16,contempt,9.514692,2.785422
2052,33,17,contempt,9.454832,2.7625258
2053,33,18,contempt,9.464298,2.795137
2054,16,1,disgust,11.294656,3.6455612
2055,16,2,pleased,11.281596,3.742758
2056,16,3,pleased,11.357359,4.21312
2057,16,4,pleased,11.4423485,4.4242525
2058,16,5,contempt,11.504335,4.4839864
2059,16,6,contempt,11.498978,4.4852786
2060,16,7,contempt,11.540253,4.5310054
2061,16,8,grin,11.911456,8.322451
2062,16,9,contempt,11.590756,8.499981
2063,16,10,contempt,11.457589,6.3965716
2064,16,11,contempt,11.319845,5.1939287
2065,16,12,contempt,11.2668915,4.871041
2066,16,13,contempt,11.432663,4.568044
2067,16,14,contempt,12.93234,8.858102
2068,16,15,contempt,12.515808,8.856093
2069,16,16,contempt,12.248121,8.905505
2070,16,17,contempt,10.277343,8.677882
2071,16,18,contempt,10.295236,8.5877075
2072,16,19,contempt,11.076229,6.260497
2073,16,20,grin,11.0209255,4.881152
2074,16,21,grin,10.950929,4.913823
2075,16,22,grin,11.005927,4.7529097
2076,16,23,grin,11.022321,4.9643445
2077,16,24,grin,10.776957,5.015958
2078,16,25,disgust,8.819737,5.830951
2079,16,26,disgust,8.639029,5.816592
2080,16,27,disgust,8.622471,5.8350472
2081,16,28,disgust,8.753914,5.8676786
2082,16,29,disgust,8.966739,5.674624
2083,16,30,disgust,11.495693,3.9061399
2084,16,31,disgust,11.385886,3.6502573
2085,16,32,disgust,11.3440275,3.649691
2086,16,33,grin,11.365406,3.9456513
2087,16,34,grin,11.095519,4.4023714
2088,16,35,grin,10.336939,4.844467
2089,17,13,shocked,12.091458,8.799924
2090,17,14,shocked,12.064047,8.848643
2091,17,15,shocked,12.022705,8.727687
2092,17,16,shocked,11.940876,8.408675
2093,17,17,shocked,11.959851,8.380772
2094,17,18,shocked,11.909618,8.225381
2095,17,19,shocked,12.005698,8.241122
2096,17,20,shocked,11.93026,8.184945
2097,17,21,shocked,11.782215,8.033576
2098,17,22,shocked,12.826199,6.547509
2099,17,23,shocked,12.832453,6.504571
2100,17,24,shocked,12.851431,6.6453934
2101,17,25,shocked,11.908094,7.419945
2102,17,26,shocked,12.099198,7.3717794
2103,17,27,shocked,12.048761,7.3183804
2104,17,28,shocked,12.044846,7.307028
2105,17,29,shocked,12.049314,7.335065
2106,17,30,grin,12.068717,7.3243494
2107,17,31,grin,12.039069,7.2272034
2108,17,32,grin,12.000979,7.1227255
2109,17,33,shocked,12.07251,6.9865623
2110,17,34,contempt,12.107719,6.9100914
2111,17,35,contempt,12.366791,6.294076
2112,17,36,angry,10.84228,5.623071
2113,17,37,disgust,10.850843,5.7023773
2114,17,38,disgust,10.848881,5.722075
2115,17,39,disgust,10.872094,5.759822
2116,17,40,disgust,12.929083,6.23743
2117,17,41,disgust,13.101239,6.62279
2118,17,42,shocked,13.065805,6.77525
2119,17,43,shocked,11.407109,8.600879
2120,17,44,upset,11.439515,8.893116
2121,17,45,upset,11.443631,8.900371
2122,29,2,contempt,16.268885,8.960974
2123,29,3,contempt,16.117664,9.207987
2124,29,4,sad,16.152664,9.346867
2125,29,5,shocked,16.149574,9.381527
2126,29,6,shocked,16.186934,9.497752
2127,29,7,shocked,16.25902,9.62466
2128,29,8,shocked,16.302704,9.667803
2129,29,9,shocked,16.301664,9.6593275
2130,29,10,shocked,16.305584,9.660206
2131,29,11,shocked,16.288294,9.657588
2132,29,13,shocked,16.334352,9.552987
2133,29,14,shocked,16.312967,9.667367
2134,29,15,shocked,16.327778,9.685491
2135,29,16,shocked,16.306768,9.673229
2136,29,17,shocked,16.303244,9.661487
2137,29,18,shocked,11.735377,7.1348
2138,29,19,disgust,9.879396,5.266569
2139,29,20,grin,9.831171,5.0403323
2140,29,21,disgust,8.59945,10.864361
2141,29,22,disgust,8.619982,10.816543
2142,29,23,disgust,8.665119,10.805527
2143,29,24,disgust,8.613447,10.813184
2144,29,25,disgust,8.621683,10.831737
2145,29,26,disgust,8.485861,10.854196
2146,29,27,sad,3.495056,9.692779
2147,29,28,sad,3.4573548,9.70425
2148,29,29,sad,3.4431345,9.73245
2149,29,30,sad,3.3328996,9.976322
2150,29,31,sad,2.9114177,11.061707
2151,29,32,sad,2.879254,11.106974
2152,29,33,sad,2.8746614,11.131586
2153,29,34,sad,2.8488686,11.165219
2154,29,35,sad,2.871494,11.15024
2155,29,36,sad,2.8141239,11.230357
2156,29,37,sad,2.8326712,11.208127
2157,29,38,sad,2.8447993,11.192136
2158,29,39,sad,2.829834,11.202801
2159,29,40,contempt,2.8512402,11.187585
2160,29,41,contempt,2.8595133,11.174484
2161,29,42,contempt,2.8393395,11.18834
2162,29,43,contempt,2.869631,11.160974
2163,29,44,contempt,2.866443,11.132276
2164,29,45,contempt,2.8649163,11.1282625
2165,29,46,contempt,2.8691373,11.127632
2166,29,47,contempt,2.8756258,11.140544
2167,29,48,contempt,2.8844714,11.1293545
2168,29,49,contempt,2.8845687,11.1492
2169,29,50,contempt,2.87304,11.1318445
2170,29,51,contempt,2.8780062,11.069262
2171,29,52,contempt,2.885079,11.018347
2172,29,53,angry,2.8901474,11.012986
2173,29,54,sad,2.884965,11.065406
2174,29,55,sad,16.238983,9.671829
2175,29,56,contempt,16.12837,9.305404
2176,29,57,contempt,16.156494,9.230866
2177,29,58,contempt,16.105055,9.202627
2178,15,1,grin,9.692315,4.6484795
2179,15,2,grin,9.769807,4.737163
2180,15,3,grin,10.739008,5.431199
2181,15,4,grin,11.177298,5.3893957
2182,15,5,grin,11.791821,5.08958
2183,15,6,grin,11.867939,5.1971507
2184,15,7,grin,11.925205,5.2186484
2185,15,8,grin,11.8907585,5.2050414
2186,15,9,grin,11.8720455,5.132263
2187,15,10,grin,11.921443,5.2032194
2188,15,11,grin,11.940272,5.199268
2189,15,12,grin,12.053651,5.614101
2190,15,13,pleased,12.078545,5.643657
2191,15,14,pleased,12.067987,5.694244
2192,15,15,pleased,11.92426,5.263444
2193,15,16,grin,11.939486,5.2505193
2194,15,17,disappointed,12.284802,5.7911153
2195,15,18,disappointed,11.357184,9.130718
2196,15,19,disappointed,11.435295,9.316305
2197,15,20,disappointed,11.464353,9.289852
2198,15,21,disappointed,11.429452,9.120294
2199,15,22,disappointed,10.670108,7.174153
2200,15,23,disgust,10.686936,7.0303135
2201,15,24,sad,10.629351,7.1360126
2202,15,25,sad,10.596656,7.2174826
2203,15,26,sad,10.457554,7.4715157
2204,15,27,shocked,10.461805,7.421674
2205,15,28,shocked,10.481874,7.3714743
2206,15,29,shocked,10.51984,7.357096
2207,15,30,disgust,10.755315,6.9378653
2208,15,31,disgust,10.614668,6.2621055
2209,15,32,grin,9.669554,4.5739865
2210,15,33,grin,9.615341,4.554847
2211,15,34,grin,9.596719,4.5164065
2212,15,35,grin,9.608233,4.50434
2213,15,36,grin,9.59869,4.5354385
2214,15,37,grin,9.606707,4.5433173
2215,15,38,grin,9.611695,4.5742183
2216,15,39,grin,9.604389,4.5628557
2217,15,40,grin,9.574515,4.5475597
2218,15,41,grin,9.590761,4.5526624
2219,15,42,grin,9.586646,4.574541
2220,15,43,grin,9.596019,4.594453
2221,15,44,grin,9.591176,4.6696944
2222,15,45,grin,9.5732155,4.719483
2223,15,46,grin,9.6149845,4.812788
2224,15,47,grin,9.615746,4.8188105
2225,15,48,grin,9.616788,4.862439
2226,15,49,grin,9.625111,4.9157305
2227,15,50,grin,9.622991,4.9442835
2228,15,51,grin,9.678213,5.0291705
2229,15,52,grin,9.718982,5.0309134
2230,15,53,grin,9.746257,5.0634313
2231,15,54,grin,9.7160225,5.0491214
2232,15,55,grin,9.658986,5.0226665
2233,15,56,grin,9.601601,4.9420037
2234,15,57,grin,9.634529,4.9354916
2235,15,58,grin,9.603566,4.958806
2236,15,59,grin,9.61664,4.9521375
2237,15,60,grin,9.669218,4.978621
2238,15,61,grin,9.789459,5.0561585
2239,15,62,grin,10.467786,5.091059
2240,15,63,grin,10.639477,5.0433674
2241,15,64,grin,10.824129,5.073782
2242,15,65,grin,10.870727,5.0537333
2243,15,66,grin,10.832566,5.0181828
2244,15,67,grin,10.800704,5.017433
2245,15,68,shocked,12.1598625,5.696305
2246,15,69,disgust,13.081833,5.9519625
2247,15,70,disgust,13.17672,6.024097
2248,15,71,disgust,13.258248,5.9992247
2249,15,72,disgust,13.451492,5.8527083
2250,15,73,disappointed,13.517518,5.722496
2251,15,74,disappointed,13.454404,5.734837
2252,15,75,disappointed,13.4027815,5.784842
2253,15,76,disappointed,13.40743,5.729218
2254,15,77,disappointed,13.451065,5.7692237
2255,15,78,disappointed,13.37154,5.739242
2256,15,79,disgust,13.169427,5.8500657
2257,15,80,disgust,12.624622,6.277254
2258,15,81,disgust,12.175807,6.2714243
2259,15,82,grin,12.138162,6.271969
2260,15,83,grin,12.064002,6.2844257
2261,15,84,disgust,12.518241,6.2606235
2262,15,85,disgust,12.562686,6.2714825
2263,15,86,disgust,12.660717,6.244345
2264,15,87,disgust,12.921868,5.957643
2265,15,88,disappointed,12.85782,5.915661
2266,15,89,disappointed,12.648037,5.9490075
2267,15,90,disappointed,12.606455,5.942184
2268,15,91,grin,12.648685,5.96758
2269,15,92,grin,12.400432,5.610372
2270,15,93,grin,11.938414,5.7064037
2271,15,94,grin,11.707312,5.456858
2272,15,95,disappointed,12.335929,5.915588
2273,15,96,disappointed,12.360152,5.913761
2274,15,97,disappointed,12.395122,5.9599023
2275,15,98,disappointed,12.384895,5.9580317
2276,15,99,grin,12.410609,5.963394
2277,15,100,grin,12.330709,6.008536
2278,15,101,disappointed,12.183959,6.062119
2279,15,102,upset,12.105724,6.114245
2280,15,103,disgust,11.711899,6.3014827
2281,15,104,grin,11.446122,6.4509892
2282,15,105,grin,11.240486,6.5021567
2283,15,106,disappointed,11.523205,6.3536477
2284,15,107,disappointed,11.587557,6.350904
2285,15,108,disappointed,12.265635,6.1401043
2286,15,109,grin,12.327705,6.289985
2287,15,110,grin,12.444403,6.2822037
2288,15,111,grin,12.227235,6.331313
2289,15,112,disgust,12.143037,6.240249
2290,15,113,disgust,10.768028,6.1537485
2291,15,114,disgust,10.704237,6.1384406
2292,15,115,disgust,10.338914,6.4203377
2293,15,116,disgust,10.2577305,6.4512796
2294,15,117,disgust,10.180282,6.476537
2295,15,118,pleased,11.724774,5.293965
2296,15,119,pleased,11.859068,5.1907334
2297,15,120,pleased,11.836221,5.132095
2298,15,121,grin,11.828435,5.094995
2299,15,122,grin,11.84757,5.079576
2300,15,123,grin,11.873319,5.060985
2301,15,124,pleased,11.877887,5.1577554
2302,15,125,pleased,11.90069,5.2637935
2303,14,1,upset,8.855041,10.613082
2304,14,2,disgust,8.6239195,9.366102
2305,14,3,contempt,7.242552,8.095167
2306,14,4,contempt,7.1698275,8.126114
2307,14,5,contempt,7.0170913,7.97645
2308,14,6,contempt,7.1498895,8.132912
2309,14,7,contempt,7.316166,8.17641
2310,14,8,contempt,7.3783298,8.131526
2311,14,9,contempt,7.35883,8.160886
2312,14,10,contempt,7.206215,8.188088
2313,14,11,disgust,8.065018,9.543607
2314,14,12,disgust,7.996199,9.455064
2315,14,13,disgust,7.943425,9.496351
2316,14,14,contempt,2.839097,6.858714
2317,14,15,contempt,2.7724366,6.8768063
2318,14,16,contempt,2.7894793,6.8445354
2319,14,17,contempt,2.7694607,6.796037
2320,14,18,contempt,2.7725487,6.821708
2321,14,19,contempt,2.7801514,6.82876
2322,14,20,contempt,2.7988975,6.839745
2323,14,21,pleased,2.791871,6.837607
2324,14,22,pleased,4.7069798,9.155925
2325,14,23,sad,4.854942,9.155804
2326,14,24,sad,4.864639,9.169774
2327,14,25,sad,3.2554152,6.81123
2328,14,26,sad,3.0902908,6.5674477
2329,14,27,contempt,3.1209867,6.5432324
2330,14,28,contempt,3.0889454,6.5414133
2331,14,29,contempt,3.043253,6.600328
2332,14,30,angry,6.0906944,8.673312
2333,14,31,angry,9.622088,9.930149
2334,14,32,angry,9.657941,9.99834
2335,14,33,angry,9.634277,10.088457
2336,14,34,angry,8.826234,10.057746
2337,14,35,disgust,8.001144,9.733863
2338,14,36,disgust,7.981712,9.711906
2339,14,37,disgust,7.979562,9.683921
2340,14,38,disgust,7.9741287,9.6504965
2341,14,39,disgust,7.939048,9.675611
2342,28,2,contempt,6.5820255,7.505422
2343,28,3,contempt,5.7898836,7.3817363
2344,28,6,pleased,3.4800916,7.2708497
2345,28,7,contempt,3.209903,7.2573037
2346,28,8,contempt,3.3221974,7.3324366
2347,28,9,contempt,3.1688988,7.2976003
2348,28,10,contempt,3.1681776,7.4063854
2349,28,11,sad,2.809868,7.0259647
2350,28,13,sad,2.8624046,7.05339
2351,28,14,contempt,3.1555076,7.160233
2352,28,15,contempt,3.1759782,7.175374
2353,28,16,contempt,3.2551785,7.265227
2354,28,17,contempt,3.235063,7.292521
2355,28,18,contempt,3.199653,7.2019353
2356,28,19,contempt,3.2335472,7.235444
2357,28,20,contempt,3.2786653,7.1873136
2358,28,21,pleased,8.368807,8.483856
2359,28,22,pleased,8.518925,8.556336
2360,28,23,pleased,8.580058,8.530927
2361,28,24,pleased,6.8099627,7.5151477
2362,28,25,pleased,6.6662245,7.5915737
2363,28,26,angry,6.103014,9.572076
2364,28,27,angry,8.447281,10.361672
2365,28,28,angry,8.420867,10.445997
2366,28,29,angry,8.423944,10.461806
2367,28,30,angry,8.393527,10.46161
2368,28,31,angry,8.414109,10.475845
2369,28,32,angry,8.3970175,10.451168
2370,28,33,angry,8.409021,10.444494
2371,28,34,angry,5.391147,9.424888
2372,28,35,contempt,6.8147955,7.4060373
2373,28,36,contempt,6.7343955,7.476442
2374,28,37,contempt,6.752718,7.4926686
2375,28,38,disgust,6.689171,7.1390676
2376,26,1,contempt,9.722053,8.965567
2377,26,2,contempt,11.582056,8.21449
2378,26,3,grin,13.819833,7.821368
2379,26,4,grin,13.726248,7.74344
2380,26,5,grin,13.826344,7.7098618
2381,26,6,grin,13.852277,7.700624
2382,26,7,grin,13.813896,7.6786427
2383,26,8,grin,13.8111515,7.71434
2384,26,9,grin,13.795659,7.751416
2385,26,10,grin,13.626106,7.9849086
2386,26,11,grin,13.54309,8.026897
2387,26,12,grin,13.652194,7.9807305
2388,26,13,pleased,13.732363,7.9151692
2389,26,14,contempt,13.783147,7.9055347
2390,26,15,contempt,13.811723,7.9845085
2391,26,16,contempt,13.832251,7.9255304
2392,26,17,contempt,13.7268715,7.997998
2393,26,18,contempt,10.592588,5.348921
2394,26,19,contempt,10.363615,5.363366
2395,26,20,contempt,10.156078,5.728502
2396,26,21,contempt,9.960785,5.7382793
2397,26,22,contempt,10.026562,5.700935
2398,26,23,contempt,11.042029,6.3568435
2399,26,24,contempt,11.026762,6.457645
2400,26,25,angry,11.006443,6.5314927
2401,26,26,disgust,9.963586,6.3544087
2402,26,27,disgust,10.046389,6.057785
2403,26,28,disgust,9.896354,6.096492
2404,26,29,disgust,9.957392,6.0184226
2405,26,30,shocked,11.940382,7.521389
2406,26,31,shocked,12.084238,7.6419897
2407,26,32,shocked,11.919626,7.645402
2408,26,33,grin,12.499348,8.274136
2409,26,34,grin,13.221297,8.361384
2410,26,35,contempt,13.035098,8.687192
2411,26,36,contempt,13.00898,8.716032
2412,26,37,contempt,12.759944,8.662715
2413,26,38,contempt,12.497603,8.634733
2414,26,39,grin,12.067218,8.300958
2415,26,40,grin,10.100847,6.7264805
2416,26,41,disgust,9.894033,6.685255
2417,26,42,disgust,9.762073,6.5665865
2418,26,43,disgust,9.643155,6.4203415
2419,26,44,contempt,9.621804,6.3501515
2420,26,45,contempt,9.186228,6.4094954
2421,26,46,contempt,9.288199,6.4569206
2422,26,47,disgust,9.226291,6.471326
2423,26,48,sad,9.310026,6.471895
2424,26,49,sad,13.173304,8.610716
2425,26,50,grin,13.135754,8.672268
2426,26,51,pleased,13.789813,8.033355
2427,26,52,contempt,13.777653,8.083626
2428,26,53,contempt,13.756437,8.071738
2429,26,54,contempt,13.743663,8.114653
2430,26,55,contempt,13.761546,8.088542
2431,26,56,contempt,13.776588,8.053461
2432,26,57,contempt,13.7626915,8.014271
2433,26,58,contempt,13.786225,8.018259
2434,26,59,contempt,13.902959,7.7124605
2435,26,60,grin,13.717371,7.408592
2436,26,61,grin,13.526254,6.7790203
2437,26,62,grin,13.509248,6.688835
2438,26,63,grin,13.545364,6.711092
2439,26,64,grin,13.652574,7.2046204
2440,26,65,contempt,13.5252285,7.3001485
2441,26,66,contempt,13.500792,7.0212564
2442,26,67,contempt,9.577857,6.7880135
2443,26,68,contempt,5.3688188,4.736212
2444,26,69,contempt,5.332454,4.7306266
2445,26,70,contempt,5.354697,4.7847166
2446,26,71,contempt,5.3500276,4.7510614
2447,26,72,contempt,5.35893,4.7735896
2448,26,73,contempt,9.638995,6.165775
2449,26,74,contempt,9.672859,6.10246
2450,26,75,contempt,9.651227,6.1170554
2451,26,76,contempt,9.593045,6.166016
2452,26,77,disgust,9.548874,6.1839194
2453,26,78,disgust,9.2863,6.4200635
2454,26,79,disgust,9.301436,6.4709806
2455,26,80,contempt,9.639403,6.3823123
2456,26,81,contempt,9.61922,6.1522365
2457,26,82,contempt,9.576467,6.173606
2458,26,83,disgust,9.622558,6.163642
2459,26,84,disgust,13.08666,6.1560445
2460,26,85,grin,13.576245,5.9700933
2461,26,86,grin,13.605163,5.962381
2462,26,87,grin,13.492651,6.124204
2463,26,88,grin,13.466831,6.2455316
2464,26,89,grin,13.175138,7.327517
2465,26,90,contempt,13.626165,8.002568
2466,26,91,contempt,13.662259,8.052086
2467,26,92,contempt,13.641482,7.7634344
2468,26,93,upset,13.645894,7.0221744
2469,26,94,upset,13.732302,6.696964
2470,26,95,upset,13.861424,6.605486
2471,26,96,upset,13.872708,6.5916667
2472,26,97,upset,13.874944,6.5935974
2473,26,98,upset,13.869905,6.585455
2474,26,99,upset,13.823194,6.531483
2475,26,100,disgust,13.600492,6.4490924
2476,26,101,disgust,13.521838,6.4211464
2477,26,102,disgust,13.486826,6.2120085
2478,26,103,disgust,13.589435,5.9855223
2479,26,104,disgust,13.544923,6.3701224
2480,26,105,disgust,10.416164,8.1577635
2481,26,106,angry,9.010392,10.418892
2482,26,107,upset,9.125178,10.4463005
2483,26,108,upset,9.119196,10.490958
2484,26,109,upset,9.170707,10.480239
2485,26,110,upset,9.183469,10.396113
2486,26,111,angry,9.188617,10.285108
2487,26,112,angry,9.058743,9.934453
2488,26,113,angry,8.795153,10.125664
2489,26,114,angry,8.718005,10.335133
2490,26,115,angry,8.732513,10.291713
2491,26,116,angry,8.986854,9.872543
2492,26,117,angry,11.880333,5.32495
2493,26,118,angry,10.11255,9.225902
2494,26,119,angry,10.160776,9.245098
2495,26,120,angry,10.166285,9.191317
2496,26,121,angry,10.1478195,9.090237
2497,26,122,angry,10.458566,8.488532
2498,26,123,angry,10.573152,8.3605175
2499,26,124,grin,10.683603,8.466638
2500,26,125,grin,11.317103,7.273616
2501,26,126,grin,11.360465,7.2070856
2502,26,127,grin,11.399511,7.293908
2503,26,128,disgust,11.496409,7.3730307
2504,26,129,disgust,12.634968,6.5862374
2505,26,130,disgust,12.838144,6.5142455
2506,26,131,disgust,13.069901,6.3926325
2507,26,132,disgust,13.326849,6.241623
2508,26,133,grin,13.444826,7.2447968
2509,26,134,contempt,13.834586,7.762687
2510,26,135,contempt,13.847805,7.778467
2511,26,136,grin,13.839525,7.6603494
2512,26,137,grin,13.780087,7.5986347
2513,26,138,grin,13.785972,7.594225
2514,26,139,grin,13.779561,7.5857625
2515,26,140,grin,13.804999,7.6532164
2516,26,141,grin,13.835209,7.7350016
2517,26,142,grin,13.884786,7.7269845
2518,26,143,grin,13.829804,7.7245502
2519,26,144,grin,13.76402,7.6076164
2520,10,1,pleased,4.822786,7.996928
2521,10,3,pleased,4.86449,7.956248
2522,10,4,contempt,5.0891986,7.6038876
2523,10,5,contempt,5.023471,7.5708766
2524,10,6,contempt,5.078037,7.4861784
2525,10,7,pleased,4.890966,7.7633834
2526,10,8,pleased,4.87438,7.947428
2527,10,9,pleased,4.848775,7.894217
2528,10,10,contempt,4.8070707,7.885997
2529,10,11,contempt,4.7800536,7.8603053
2530,10,12,contempt,4.8085756,7.7691464
2531,10,13,contempt,4.8698754,7.556397
2532,10,14,contempt,5.553222,6.2265267
2533,10,15,contempt,5.6438766,6.1159863
2534,10,16,contempt,5.6631513,6.103938
2535,10,17,contempt,5.6414833,6.1369686
2536,10,18,contempt,5.650234,6.1169653
2537,10,19,contempt,5.6861277,6.1013365
2538,10,20,contempt,5.74912,6.140337
2539,10,21,contempt,5.7542524,6.1576915
2540,10,22,angry,5.256381,7.8522043
2541,10,23,sad,5.239157,7.865518
2542,10,24,sad,5.27057,7.8881664
2543,10,25,contempt,5.9753146,7.3585634
2544,10,26,contempt,6.076556,7.4861774
2545,10,27,disgust,6.039266,7.5401707
2546,10,28,disgust,6.065279,7.5271835
2547,10,29,disgust,6.0375566,7.4730134
2548,10,30,disgust,6.022141,7.4818816
2549,10,31,disgust,6.0401015,7.3525662
2550,10,32,disgust,5.9639306,7.259972
2551,10,33,pleased,5.2538104,7.927551
2552,10,34,pleased,5.2254224,7.929176
2553,10,35,pleased,5.283027,7.85681
2554,10,36,disgust,6.523195,6.361949
2555,10,37,disgust,6.5556464,6.3718066
2556,10,38,disgust,6.5399084,6.3588004
2557,10,39,disgust,6.601472,6.257621
2558,10,40,disgust,6.5032005,6.278928
2559,10,41,disgust,6.5282173,6.295176
2560,10,42,disgust,6.4815645,6.3630505
2561,10,43,disgust,6.457952,6.3848805
2562,10,44,sad,5.2603416,7.8909736
2563,10,45,sad,5.249516,7.9338546
2564,10,46,sad,5.1074944,8.047962
2565,10,47,disgust,4.254568,7.4484534
2566,10,48,contempt,3.697087,7.6156173
2567,10,49,pleased,4.392574,8.345793
2568,10,50,angry,5.3419337,9.282814
2569,10,51,angry,5.4674864,9.331846
2570,10,52,angry,5.4361353,9.357333
2571,10,53,pleased,5.2611523,7.0288873
2572,38,13,contempt,9.609938,8.280591
2573,38,14,angry,10.294313,8.781052
2574,38,15,angry,10.236231,8.82434
2575,38,16,angry,10.203827,8.869662
2576,38,17,angry,10.122923,8.945688
2577,38,18,angry,10.180576,8.872951
2578,38,19,angry,10.169697,8.829494
2579,38,20,angry,10.152917,8.883004
2580,38,21,angry,10.162495,8.864133
2581,38,22,contempt,10.232289,8.749956
2582,38,24,disgust,8.725501,5.874827
2583,38,25,angry,8.768069,5.936381
2584,38,27,angry,9.816566,7.667791
2585,38,28,disgust,9.823097,7.6717286
2586,38,29,sad,9.657086,7.645784
2587,38,30,contempt,11.458082,8.19389
2588,38,31,disappointed,12.320278,6.157308
2589,38,32,disappointed,12.279478,6.542151
2590,38,33,disappointed,12.3279085,6.46017
2591,38,35,disappointed,12.489124,6.9635005
2592,38,36,disappointed,12.427903,7.0351787
2593,38,38,grin,11.7893305,5.4172683
2594,38,40,disgust,11.492382,3.8737886
2595,38,41,contempt,7.862294,5.1454773
2596,38,42,contempt,8.038045,5.1083107
2597,38,43,contempt,7.866903,5.170569
2598,38,44,contempt,12.643439,6.4847484
2599,39,1,contempt,5.70575,8.173566
2600,39,2,angry,8.898352,10.082474
2601,39,3,upset,9.077857,10.452388
2602,39,4,upset,9.04185,10.490276
2603,39,5,upset,8.97557,10.487832
2604,39,6,upset,8.862025,10.605026
2605,39,7,upset,8.784399,10.6427965
2606,39,8,upset,8.831318,10.646616
2607,39,9,angry,8.863235,10.342396
2608,39,10,angry,8.888011,9.6896105
2609,39,11,contempt,13.125256,8.616279
2610,39,12,contempt,15.496848,9.197948
2611,39,13,contempt,15.515133,9.209182
2612,39,14,contempt,15.5191765,9.239718
2613,39,15,sad,15.533278,9.272619
2614,39,16,sad,15.521706,9.243905
2615,39,17,sad,15.512728,9.248598
2616,39,18,contempt,15.504048,9.255322
2617,39,19,contempt,15.514171,9.235253
2618,39,20,contempt,15.529589,9.221839
2619,39,21,contempt,15.470825,9.247357
2620,39,22,contempt,8.509069,5.2949586
2621,39,23,contempt,8.496864,5.132417
2622,39,24,contempt,8.796125,5.192675
2623,39,25,shocked,15.663457,8.529284
2624,39,26,shocked,15.667192,8.562969
2625,39,27,shocked,15.6962805,8.626828
2626,39,28,shocked,15.702249,8.625137
2627,39,29,shocked,15.730452,8.596144
2628,39,30,shocked,15.782539,8.6382265
2629,39,31,shocked,15.853598,8.718984
2630,39,32,shocked,15.917028,8.926235
2631,39,33,contempt,15.609139,9.163194
2632,39,34,contempt,15.624118,9.187771
2633,39,35,contempt,15.582783,9.172738
2634,39,36,shocked,15.896289,9.1340065
2635,39,37,shocked,15.762972,9.133146
2636,39,38,shocked,15.72319,9.132731
2637,39,39,shocked,15.791296,9.139312
2638,39,40,shocked,15.594258,9.212591
2639,39,41,sad,15.525474,9.262859
2640,39,42,sad,15.476808,9.238835
2641,39,43,disgust,9.186493,5.2970543
2642,39,44,contempt,9.587449,4.970728
2643,39,45,upset,9.74832,10.059095
2644,39,46,upset,9.813182,10.228262
2645,39,47,upset,9.896541,10.432289
2646,39,48,upset,9.905006,10.427421
2647,39,49,upset,9.880304,10.41812
2648,11,1,pleased,4.9249024,7.657347
2649,11,2,pleased,5.002238,7.9588056
2650,11,3,pleased,5.1727905,8.3639965
2651,11,4,contempt,5.011558,8.402815
2652,11,5,contempt,4.8614483,8.190937
2653,11,6,contempt,4.694238,8.108862
2654,11,7,contempt,4.7313137,8.138808
2655,11,8,angry,4.3901243,8.004868
2656,11,9,angry,3.8000402,7.2732744
2657,11,10,angry,3.78065,7.2569094
2658,11,11,pleased,5.1059566,8.439278
2659,11,12,contempt,5.1785917,8.367765
2660,11,13,contempt,5.180798,8.36786
